 time            v(clk)          v(voutp)        v(voutn)        v(vinp)         v(vinn)        
 1.63175120e-05  0.00000000e+00  1.15758011e-07  1.14336327e-07  7.43422445e-01  7.50000000e-01 
 1.63182675e-05  0.00000000e+00 -9.55485530e-08 -1.21318306e-07  7.43418667e-01  7.50000000e-01 
 1.63195567e-05  0.00000000e+00  3.32147835e-09 -1.20612649e-08  7.43412221e-01  7.50000000e-01 
 1.63221351e-05  0.00000000e+00  1.28711877e-07  1.27108754e-07  7.43399329e-01  7.50000000e-01 
 1.63272919e-05  0.00000000e+00  1.53690552e-07  1.54917549e-07  7.43373545e-01  7.50000000e-01 
 1.63373157e-05  0.00000000e+00  1.44565347e-07  1.44804043e-07  7.43323427e-01  7.50000000e-01 
 1.63573631e-05  0.00000000e+00  1.42203843e-07  1.42180747e-07  7.43223190e-01  7.50000000e-01 
 1.63770000e-05  0.00000000e+00  1.42374652e-07  1.42371026e-07  7.43125005e-01  7.50000000e-01 
 1.63770010e-05  1.50000000e-01 -7.15102337e-03 -7.15102331e-03  7.43125000e-01  7.50000000e-01 
 1.63770030e-05  4.50000000e-01 -2.26178894e-02 -2.26178893e-02  7.43124990e-01  7.50000000e-01 
 1.63770070e-05  1.05000000e+00 -5.48344525e-02 -5.48344526e-02  7.43124970e-01  7.50000000e-01 
 1.63770100e-05  1.50000000e+00 -7.28689139e-02 -7.28689170e-02  7.43124955e-01  7.50000000e-01 
 1.63770104e-05  1.50000000e+00 -7.32860449e-02 -7.32860495e-02  7.43124953e-01  7.50000000e-01 
 1.63770113e-05  1.50000000e+00 -7.33126133e-02 -7.33126249e-02  7.43124949e-01  7.50000000e-01 
 1.63770130e-05  1.50000000e+00 -7.30498205e-02 -7.30499270e-02  7.43124940e-01  7.50000000e-01 
 1.63770163e-05  1.50000000e+00 -7.28432052e-02 -7.28438485e-02  7.43124923e-01  7.50000000e-01 
 1.63770215e-05  1.50000000e+00 -7.28216813e-02 -7.28235759e-02  7.43124897e-01  7.50000000e-01 
 1.63770276e-05  1.50000000e+00 -7.28799289e-02 -7.28834898e-02  7.43124867e-01  7.50000000e-01 
 1.63770386e-05  1.50000000e+00 -7.29694985e-02 -7.29761229e-02  7.43124812e-01  7.50000000e-01 
 1.63770607e-05  1.50000000e+00 -7.31067388e-02 -7.31193704e-02  7.43124702e-01  7.50000000e-01 
 1.63771049e-05  1.50000000e+00 -7.33608707e-02 -7.33852403e-02  7.43124481e-01  7.50000000e-01 
 1.63771932e-05  1.50000000e+00 -7.38411279e-02 -7.38880430e-02  7.43124039e-01  7.50000000e-01 
 1.63773699e-05  1.50000000e+00 -7.46970520e-02 -7.47856151e-02  7.43123155e-01  7.50000000e-01 
 1.63777233e-05  1.50000000e+00 -7.60837999e-02 -7.62433760e-02  7.43121388e-01  7.50000000e-01 
 1.63783086e-05  1.50000000e+00 -7.77123425e-02 -7.79543384e-02  7.43118462e-01  7.50000000e-01 
 1.63790380e-05  1.50000000e+00 -7.89041584e-02 -7.91699118e-02  7.43114815e-01  7.50000000e-01 
 1.63800828e-05  1.50000000e+00 -7.93097482e-02 -7.93512481e-02  7.43109591e-01  7.50000000e-01 
 1.63814275e-05  1.50000000e+00 -7.76230918e-02 -7.66163907e-02  7.43102867e-01  7.50000000e-01 
 1.63833743e-05  1.50000000e+00 -7.04255701e-02 -6.55521667e-02  7.43093134e-01  7.50000000e-01 
 1.63860231e-05  1.50000000e+00 -5.11767368e-02 -3.53255432e-02  7.43079890e-01  7.50000000e-01 
 1.63899422e-05  1.50000000e+00 -3.86322608e-03  4.05690664e-02  7.43060294e-01  7.50000000e-01 
 1.63955585e-05  1.50000000e+00  9.45910019e-02  1.98675004e-01  7.43032212e-01  7.50000000e-01 
 1.64008650e-05  1.50000000e+00  1.71026325e-01  3.76742964e-01  7.43005680e-01  7.50000000e-01 
 1.64060494e-05  1.50000000e+00  1.49078535e-02  5.45540364e-01  7.42979758e-01  7.50000000e-01 
 1.64098074e-05  1.50000000e+00  1.57802050e-03  6.74489625e-01  7.42960968e-01  7.50000000e-01 
 1.64138762e-05  1.50000000e+00  1.05066438e-03  8.11954435e-01  7.42940624e-01  7.50000000e-01 
 1.64201808e-05  1.50000000e+00  6.01325796e-04  1.01509521e+00  7.42909101e-01  7.50000000e-01 
 1.64327900e-05  1.50000000e+00  5.28415978e-05  1.37871463e+00  7.42846055e-01  7.50000000e-01 
 1.64395100e-05  1.50000000e+00  1.94834525e-05  1.48284719e+00  7.42812455e-01  7.50000000e-01 
 1.64395110e-05  1.35000000e+00  4.64516757e-03  1.48741309e+00  7.42812450e-01  7.50000000e-01 
 1.64395130e-05  1.05000000e+00  1.40740311e-02  1.49743810e+00  7.42812440e-01  7.50000000e-01 
 1.64395170e-05  4.50000000e-01  2.98945627e-02  1.48503097e+00  7.42812420e-01  7.50000000e-01 
 1.64395200e-05  6.97675251e-11  3.26527428e-02  1.41644760e+00  7.42812405e-01  7.50000000e-01 
 1.64395206e-05  0.00000000e+00  2.85503109e-02  1.39362541e+00  7.42812402e-01  7.50000000e-01 
 1.64395218e-05  0.00000000e+00  1.95020769e-02  1.34608267e+00  7.42812396e-01  7.50000000e-01 
 1.64395241e-05  0.00000000e+00  5.48215145e-03  1.25104835e+00  7.42812385e-01  7.50000000e-01 
 1.64395284e-05  0.00000000e+00 -9.02764033e-03  1.07982610e+00  7.42812363e-01  7.50000000e-01 
 1.64395371e-05  0.00000000e+00 -2.05560304e-02  7.66882433e-01  7.42812319e-01  7.50000000e-01 
 1.64395523e-05  0.00000000e+00 -2.22520645e-02  3.35514090e-01  7.42812243e-01  7.50000000e-01 
 1.64395722e-05  0.00000000e+00 -1.08944623e-02  5.85890114e-02  7.42812144e-01  7.50000000e-01 
 1.64395926e-05  0.00000000e+00 -2.01877882e-03 -1.49909280e-02  7.42812042e-01  7.50000000e-01 
 1.64396162e-05  0.00000000e+00  1.55446787e-03 -1.69468275e-02  7.42811924e-01  7.50000000e-01 
 1.64396382e-05  0.00000000e+00  1.50111565e-03 -6.66360703e-03  7.42811814e-01  7.50000000e-01 
 1.64396755e-05  0.00000000e+00  6.03623092e-04  2.43387724e-04  7.42811628e-01  7.50000000e-01 
 1.64397399e-05  0.00000000e+00  1.01138870e-04  1.13320164e-03  7.42811306e-01  7.50000000e-01 
 1.64398686e-05  0.00000000e+00  7.26270076e-05  3.37716788e-04  7.42810662e-01  7.50000000e-01 
 1.64400575e-05  0.00000000e+00  8.62357579e-05  8.26981645e-05  7.42809717e-01  7.50000000e-01 
 1.64402486e-05  0.00000000e+00  6.11122944e-05  6.01402317e-05  7.42808762e-01  7.50000000e-01 
 1.64404130e-05  0.00000000e+00  4.21033398e-05  4.63959308e-05  7.42807940e-01  7.50000000e-01 
 1.64405619e-05  0.00000000e+00  3.02824154e-05  3.39620510e-05  7.42807195e-01  7.50000000e-01 
 1.64407059e-05  0.00000000e+00  2.20796933e-05  2.47168454e-05  7.42806475e-01  7.50000000e-01 
 1.64408708e-05  0.00000000e+00  1.53279764e-05  1.71456535e-05  7.42805651e-01  7.50000000e-01 
 1.64410565e-05  0.00000000e+00  1.01019190e-05  1.13031630e-05  7.42804723e-01  7.50000000e-01 
 1.64412889e-05  0.00000000e+00  5.91105319e-06  6.61304920e-06  7.42803561e-01  7.50000000e-01 
 1.64415698e-05  0.00000000e+00  3.00187642e-06  3.35304131e-06  7.42802156e-01  7.50000000e-01 
 1.64419382e-05  0.00000000e+00  1.12377589e-06  1.24629356e-06  7.42800314e-01  7.50000000e-01 
 1.64424230e-05  0.00000000e+00  1.94369041e-07  2.02564353e-07  7.42797890e-01  7.50000000e-01 
 1.64431377e-05  0.00000000e+00 -9.07523054e-08 -1.18459378e-07  7.42794317e-01  7.50000000e-01 
 1.64443044e-05  0.00000000e+00 -1.82439994e-08 -3.77843823e-08  7.42788483e-01  7.50000000e-01 
 1.64466378e-05  0.00000000e+00  1.17041267e-07  1.13843207e-07  7.42776816e-01  7.50000000e-01 
 1.64513046e-05  0.00000000e+00  1.54184260e-07  1.55588773e-07  7.42753482e-01  7.50000000e-01 
 1.64601375e-05  0.00000000e+00  1.45547890e-07  1.45930493e-07  7.42709318e-01  7.50000000e-01 
 1.64778033e-05  0.00000000e+00  1.42235792e-07  1.42214460e-07  7.42620988e-01  7.50000000e-01 
 1.65020000e-05  0.00000000e+00  1.42351740e-07  1.42344740e-07  7.42500005e-01  7.50000000e-01 
 1.65020010e-05  1.50000000e-01 -7.15102340e-03 -7.15102334e-03  7.42500000e-01  7.50000000e-01 
 1.65020030e-05  4.50000000e-01 -2.26178894e-02 -2.26178893e-02  7.42499990e-01  7.50000000e-01 
 1.65020070e-05  1.05000000e+00 -5.48344525e-02 -5.48344527e-02  7.42499970e-01  7.50000000e-01 
 1.65020100e-05  1.50000000e+00 -7.28689135e-02 -7.28689169e-02  7.42499955e-01  7.50000000e-01 
 1.65020104e-05  1.50000000e+00 -7.32860443e-02 -7.32860493e-02  7.42499953e-01  7.50000000e-01 
 1.65020113e-05  1.50000000e+00 -7.33126117e-02 -7.33126243e-02  7.42499949e-01  7.50000000e-01 
 1.65020130e-05  1.50000000e+00 -7.30498051e-02 -7.30499210e-02  7.42499940e-01  7.50000000e-01 
 1.65020163e-05  1.50000000e+00 -7.28431302e-02 -7.28438309e-02  7.42499923e-01  7.50000000e-01 
 1.65020215e-05  1.50000000e+00 -7.28214961e-02 -7.28235603e-02  7.42499897e-01  7.50000000e-01 
 1.65020276e-05  1.50000000e+00 -7.28796026e-02 -7.28834826e-02  7.42499867e-01  7.50000000e-01 
 1.65020386e-05  1.50000000e+00 -7.29689141e-02 -7.29761322e-02  7.42499812e-01  7.50000000e-01 
 1.65020607e-05  1.50000000e+00 -7.31056529e-02 -7.31194164e-02  7.42499702e-01  7.50000000e-01 
 1.65021049e-05  1.50000000e+00 -7.33588120e-02 -7.33853654e-02  7.42499481e-01  7.50000000e-01 
 1.65021932e-05  1.50000000e+00 -7.38372444e-02 -7.38883640e-02  7.42499039e-01  7.50000000e-01 
 1.65023698e-05  1.50000000e+00 -7.46899364e-02 -7.47864390e-02  7.42498156e-01  7.50000000e-01 
 1.65027232e-05  1.50000000e+00 -7.60715315e-02 -7.62454267e-02  7.42496389e-01  7.50000000e-01 
 1.65033087e-05  1.50000000e+00 -7.76956821e-02 -7.79595261e-02  7.42493461e-01  7.50000000e-01 
 1.65040383e-05  1.50000000e+00 -7.88859798e-02 -7.91760245e-02  7.42489814e-01  7.50000000e-01 
 1.65050836e-05  1.50000000e+00 -7.93028261e-02 -7.93497068e-02  7.42484587e-01  7.50000000e-01 
 1.65064287e-05  1.50000000e+00 -7.76657331e-02 -7.65746386e-02  7.42477861e-01  7.50000000e-01 
 1.65083763e-05  1.50000000e+00 -7.06394960e-02 -6.53478645e-02  7.42468123e-01  7.50000000e-01 
 1.65110257e-05  1.50000000e+00 -5.18588531e-02 -3.46408585e-02  7.42454876e-01  7.50000000e-01 
 1.65149462e-05  1.50000000e+00 -5.72948708e-03  4.25490140e-02  7.42435274e-01  7.50000000e-01 
 1.65205638e-05  1.50000000e+00  9.01945049e-02  2.03309653e-01  7.42407186e-01  7.50000000e-01 
 1.65259158e-05  1.50000000e+00  1.56521461e-01  3.85348791e-01  7.42380426e-01  7.50000000e-01 
 1.65317361e-05  1.50000000e+00  9.11868899e-03  5.79381931e-01  7.42351324e-01  7.50000000e-01 
 1.65359002e-05  1.50000000e+00  1.16854467e-03  7.24123680e-01  7.42330504e-01  7.50000000e-01 
 1.65404032e-05  1.50000000e+00  8.46931016e-04  8.76821843e-01  7.42307989e-01  7.50000000e-01 
 1.65472957e-05  1.50000000e+00  3.63024721e-04  1.09823067e+00  7.42273527e-01  7.50000000e-01 
 1.65610806e-05  1.50000000e+00  3.74033911e-05  1.45231971e+00  7.42204602e-01  7.50000000e-01 
 1.65645100e-05  1.50000000e+00  1.74042757e-05  1.48882880e+00  7.42187455e-01  7.50000000e-01 
 1.65645110e-05  1.35000000e+00  4.64038574e-03  1.49338413e+00  7.42187450e-01  7.50000000e-01 
 1.65645130e-05  1.05000000e+00  1.40602825e-02  1.50338277e+00  7.42187440e-01  7.50000000e-01 
 1.65645170e-05  4.50000000e-01  2.98580092e-02  1.49092314e+00  7.42187420e-01  7.50000000e-01 
 1.65645200e-05  6.97675251e-11  3.26000456e-02  1.42229622e+00  7.42187405e-01  7.50000000e-01 
 1.65645206e-05  0.00000000e+00  2.84947378e-02  1.39946197e+00  7.42187402e-01  7.50000000e-01 
 1.65645218e-05  0.00000000e+00  1.94433731e-02  1.35189342e+00  7.42187396e-01  7.50000000e-01 
 1.65645241e-05  0.00000000e+00  5.42732731e-03  1.25680103e+00  7.42187385e-01  7.50000000e-01 
 1.65645284e-05  0.00000000e+00 -9.06237032e-03  1.08538284e+00  7.42187363e-01  7.50000000e-01 
 1.65645371e-05  0.00000000e+00 -2.05548010e-02  7.71804703e-01  7.42187319e-01  7.50000000e-01 
 1.65645523e-05  0.00000000e+00 -2.23154632e-02  3.39187675e-01  7.42187243e-01  7.50000000e-01 
 1.65645720e-05  0.00000000e+00 -1.10607095e-02  6.13055337e-02  7.42187145e-01  7.50000000e-01 
 1.65645923e-05  0.00000000e+00 -2.12480367e-03 -1.43766102e-02  7.42187044e-01  7.50000000e-01 
 1.65646162e-05  0.00000000e+00  1.55044592e-03 -1.71437367e-02  7.42186924e-01  7.50000000e-01 
 1.65646379e-05  0.00000000e+00  1.50927520e-03 -6.85364692e-03  7.42186815e-01  7.50000000e-01 
 1.65646752e-05  0.00000000e+00  6.08708480e-04  2.14524287e-04  7.42186629e-01  7.50000000e-01 
 1.65647380e-05  0.00000000e+00  1.04372712e-04  1.14006628e-03  7.42186315e-01  7.50000000e-01 
 1.65648636e-05  0.00000000e+00  7.20310556e-05  3.48297016e-04  7.42185687e-01  7.50000000e-01 
 1.65650497e-05  0.00000000e+00  8.68973337e-05  8.49214650e-05  7.42184756e-01  7.50000000e-01 
 1.65652427e-05  0.00000000e+00  6.16053294e-05  6.09313281e-05  7.42183792e-01  7.50000000e-01 
 1.65654081e-05  0.00000000e+00  4.23288061e-05  4.70515678e-05  7.42182964e-01  7.50000000e-01 
 1.65655575e-05  0.00000000e+00  3.04116613e-05  3.44456740e-05  7.42182218e-01  7.50000000e-01 
 1.65657013e-05  0.00000000e+00  2.21789566e-05  2.50780078e-05  7.42181498e-01  7.50000000e-01 
 1.65658666e-05  0.00000000e+00  1.53826695e-05  1.73805984e-05  7.42180672e-01  7.50000000e-01 
 1.65660506e-05  0.00000000e+00  1.01775967e-05  1.15032230e-05  7.42179752e-01  7.50000000e-01 
 1.65662826e-05  0.00000000e+00  5.96395408e-06  6.73985944e-06  7.42178592e-01  7.50000000e-01 
 1.65665607e-05  0.00000000e+00  3.05258461e-06  3.44399246e-06  7.42177201e-01  7.50000000e-01 
 1.65669275e-05  0.00000000e+00  1.15223953e-06  1.29027048e-06  7.42175367e-01  7.50000000e-01 
 1.65674072e-05  0.00000000e+00  2.09692076e-07  2.20751084e-07  7.42172969e-01  7.50000000e-01 
 1.65681158e-05  0.00000000e+00 -8.83373822e-08 -1.18342210e-07  7.42169426e-01  7.50000000e-01 
 1.65692630e-05  0.00000000e+00 -2.12627029e-08 -4.30608157e-08  7.42163690e-01  7.50000000e-01 
 1.65715575e-05  0.00000000e+00  1.14865680e-07  1.11070453e-07  7.42152217e-01  7.50000000e-01 
 1.65761464e-05  0.00000000e+00  1.54140683e-07  1.55671560e-07  7.42129273e-01  7.50000000e-01 
 1.65848090e-05  0.00000000e+00  1.45722965e-07  1.46165351e-07  7.42085960e-01  7.50000000e-01 
 1.66021340e-05  0.00000000e+00  1.42247670e-07  1.42225948e-07  7.41999335e-01  7.50000000e-01 
 1.66270000e-05  0.00000000e+00  1.42347315e-07  1.42339014e-07  7.41875005e-01  7.50000000e-01 
 1.66270010e-05  1.49999999e-01 -7.15102339e-03 -7.15102332e-03  7.41875000e-01  7.50000000e-01 
 1.66270030e-05  4.50000000e-01 -2.26178894e-02 -2.26178893e-02  7.41874990e-01  7.50000000e-01 
 1.66270070e-05  1.05000000e+00 -5.48344525e-02 -5.48344526e-02  7.41874970e-01  7.50000000e-01 
 1.66270100e-05  1.50000000e+00 -7.28689131e-02 -7.28689167e-02  7.41874955e-01  7.50000000e-01 
 1.66270104e-05  1.50000000e+00 -7.32860442e-02 -7.32860495e-02  7.41874953e-01  7.50000000e-01 
 1.66270113e-05  1.50000000e+00 -7.33126071e-02 -7.33126206e-02  7.41874949e-01  7.50000000e-01 
 1.66270130e-05  1.50000000e+00 -7.30497871e-02 -7.30499125e-02  7.41874940e-01  7.50000000e-01 
 1.66270163e-05  1.50000000e+00 -7.28430573e-02 -7.28438153e-02  7.41874923e-01  7.50000000e-01 
 1.66270215e-05  1.50000000e+00 -7.28213163e-02 -7.28235498e-02  7.41874897e-01  7.50000000e-01 
 1.66270276e-05  1.50000000e+00 -7.28792853e-02 -7.28834840e-02  7.41874867e-01  7.50000000e-01 
 1.66270386e-05  1.50000000e+00 -7.29683444e-02 -7.29761554e-02  7.41874812e-01  7.50000000e-01 
 1.66270607e-05  1.50000000e+00 -7.31045945e-02 -7.31194885e-02  7.41874702e-01  7.50000000e-01 
 1.66271048e-05  1.50000000e+00 -7.33568059e-02 -7.33855404e-02  7.41874481e-01  7.50000000e-01 
 1.66271932e-05  1.50000000e+00 -7.38334578e-02 -7.38887768e-02  7.41874039e-01  7.50000000e-01 
 1.66273698e-05  1.50000000e+00 -7.46829881e-02 -7.47874207e-02  7.41873156e-01  7.50000000e-01 
 1.66277231e-05  1.50000000e+00 -7.60595207e-02 -7.62477183e-02  7.41871390e-01  7.50000000e-01 
 1.66283089e-05  1.50000000e+00 -7.76792125e-02 -7.79648887e-02  7.41868460e-01  7.50000000e-01 
 1.66290387e-05  1.50000000e+00 -7.88678937e-02 -7.91822402e-02  7.41864812e-01  7.50000000e-01 
 1.66300845e-05  1.50000000e+00 -7.92954745e-02 -7.93478906e-02  7.41859582e-01  7.50000000e-01 
 1.66314301e-05  1.50000000e+00 -7.77061238e-02 -7.65312851e-02  7.41852854e-01  7.50000000e-01 
 1.66333786e-05  1.50000000e+00 -7.08450562e-02 -6.51373396e-02  7.41843112e-01  7.50000000e-01 
 1.66360288e-05  1.50000000e+00 -5.25150359e-02 -3.39362782e-02  7.41829861e-01  7.50000000e-01 
 1.66399508e-05  1.50000000e+00 -7.53370850e-03  4.45714441e-02  7.41810251e-01  7.50000000e-01 
 1.66455703e-05  1.50000000e+00  8.59407081e-02  2.08045751e-01  7.41782154e-01  7.50000000e-01 
 1.66509800e-05  1.50000000e+00  1.40383722e-01  3.94433676e-01  7.41755105e-01  7.50000000e-01 
 1.66586132e-05  1.50000000e+00  4.19971525e-03  6.55271280e-01  7.41716939e-01  7.50000000e-01 
 1.66638110e-05  1.50000000e+00  7.87123955e-04  8.36386576e-01  7.41690950e-01  7.50000000e-01 
 1.66694481e-05  1.50000000e+00  5.41459107e-04  1.02496772e+00  7.41662764e-01  7.50000000e-01 
 1.66784178e-05  1.50000000e+00  6.85112124e-05  1.30261543e+00  7.41617916e-01  7.50000000e-01 
 1.66895100e-05  1.50000000e+00  1.41387189e-05  1.48785123e+00  7.41562455e-01  7.50000000e-01 
 1.66895110e-05  1.35000000e+00  4.63748825e-03  1.49240832e+00  7.41562450e-01  7.50000000e-01 
 1.66895130e-05  1.05000000e+00  1.40588269e-02  1.50241090e+00  7.41562440e-01  7.50000000e-01 
 1.66895170e-05  4.50000000e-01  2.98609052e-02  1.48996256e+00  7.41562420e-01  7.50000000e-01 
 1.66895200e-05  6.97675251e-11  3.26057778e-02  1.42134498e+00  7.41562405e-01  7.50000000e-01 
 1.66895206e-05  0.00000000e+00  2.85006060e-02  1.39851080e+00  7.41562402e-01  7.50000000e-01 
 1.66895218e-05  0.00000000e+00  1.94491355e-02  1.35094205e+00  7.41562396e-01  7.50000000e-01 
 1.66895241e-05  0.00000000e+00  5.43189661e-03  1.25584989e+00  7.41562385e-01  7.50000000e-01 
 1.66895284e-05  0.00000000e+00 -9.06038141e-03  1.08445502e+00  7.41562363e-01  7.50000000e-01 
 1.66895371e-05  0.00000000e+00 -2.05553766e-02  7.70999716e-01  7.41562319e-01  7.50000000e-01 
 1.66895523e-05  0.00000000e+00 -2.22943550e-02  3.38905156e-01  7.41562243e-01  7.50000000e-01 
 1.66895719e-05  0.00000000e+00 -1.11073013e-02  6.21905035e-02  7.41562146e-01  7.50000000e-01 
 1.66895921e-05  0.00000000e+00 -2.17793816e-03 -1.40062343e-02  7.41562044e-01  7.50000000e-01 
 1.66896161e-05  0.00000000e+00  1.54312892e-03 -1.71781441e-02  7.41561924e-01  7.50000000e-01 
 1.66896377e-05  0.00000000e+00  1.50867710e-03 -6.91561720e-03  7.41561816e-01  7.50000000e-01 
 1.66896751e-05  0.00000000e+00  6.08847788e-04  2.06847789e-04  7.41561630e-01  7.50000000e-01 
 1.66897372e-05  0.00000000e+00  1.05305957e-04  1.14187008e-03  7.41561319e-01  7.50000000e-01 
 1.66898616e-05  0.00000000e+00  7.15856012e-05  3.52589404e-04  7.41560697e-01  7.50000000e-01 
 1.66900469e-05  0.00000000e+00  8.68920960e-05  8.60386174e-05  7.41559771e-01  7.50000000e-01 
 1.66902406e-05  0.00000000e+00  6.16018048e-05  6.14350167e-05  7.41558802e-01  7.50000000e-01 
 1.66904064e-05  0.00000000e+00  4.22817055e-05  4.74439244e-05  7.41557973e-01  7.50000000e-01 
 1.66905559e-05  0.00000000e+00  3.03660866e-05  3.47364190e-05  7.41557226e-01  7.50000000e-01 
 1.66906997e-05  0.00000000e+00  2.21477000e-05  2.52950325e-05  7.41556507e-01  7.50000000e-01 
 1.66908651e-05  0.00000000e+00  1.53558266e-05  1.75261003e-05  7.41555680e-01  7.50000000e-01 
 1.66910485e-05  0.00000000e+00  1.01747896e-05  1.16169808e-05  7.41554763e-01  7.50000000e-01 
 1.66912802e-05  0.00000000e+00  5.96570793e-06  6.81032833e-06  7.41553604e-01  7.50000000e-01 
 1.66915574e-05  0.00000000e+00  3.06266365e-06  3.49008006e-06  7.41552218e-01  7.50000000e-01 
 1.66919236e-05  0.00000000e+00  1.15991101e-06  1.31125183e-06  7.41550387e-01  7.50000000e-01 
 1.66924013e-05  0.00000000e+00  2.15383642e-07  2.28259173e-07  7.41547998e-01  7.50000000e-01 
 1.66931076e-05  0.00000000e+00 -8.66330919e-08 -1.19031098e-07  7.41544467e-01  7.50000000e-01 
 1.66942474e-05  0.00000000e+00 -2.18746243e-08 -4.56828264e-08  7.41538768e-01  7.50000000e-01 
 1.66965271e-05  0.00000000e+00  1.14108431e-07  1.09867334e-07  7.41527369e-01  7.50000000e-01 
 1.67010866e-05  0.00000000e+00  1.54079559e-07  1.55735982e-07  7.41504572e-01  7.50000000e-01 
 1.67096853e-05  0.00000000e+00  1.45780307e-07  1.46270062e-07  7.41461578e-01  7.50000000e-01 
 1.67268828e-05  0.00000000e+00  1.42253223e-07  1.42230422e-07  7.41375591e-01  7.50000000e-01 
 1.67520000e-05  0.00000000e+00  1.42345771e-07  1.42336496e-07  7.41250005e-01  7.50000000e-01 
 1.67520010e-05  1.50000000e-01 -7.15102343e-03 -7.15102335e-03  7.41250000e-01  7.50000000e-01 
 1.67520030e-05  4.50000000e-01 -2.26178895e-02 -2.26178893e-02  7.41249990e-01  7.50000000e-01 
 1.67520070e-05  1.05000000e+00 -5.48344524e-02 -5.48344526e-02  7.41249970e-01  7.50000000e-01 
 1.67520100e-05  1.50000000e+00 -7.28689126e-02 -7.28689166e-02  7.41249955e-01  7.50000000e-01 
 1.67520104e-05  1.50000000e+00 -7.32860441e-02 -7.32860498e-02  7.41249953e-01  7.50000000e-01 
 1.67520113e-05  1.50000000e+00 -7.33126015e-02 -7.33126161e-02  7.41249949e-01  7.50000000e-01 
 1.67520130e-05  1.50000000e+00 -7.30497684e-02 -7.30499031e-02  7.41249940e-01  7.50000000e-01 
 1.67520163e-05  1.50000000e+00 -7.28429851e-02 -7.28438005e-02  7.41249923e-01  7.50000000e-01 
 1.67520215e-05  1.50000000e+00 -7.28211384e-02 -7.28235409e-02  7.41249897e-01  7.50000000e-01 
 1.67520276e-05  1.50000000e+00 -7.28789712e-02 -7.28834881e-02  7.41249867e-01  7.50000000e-01 
 1.67520386e-05  1.50000000e+00 -7.29677800e-02 -7.29761829e-02  7.41249812e-01  7.50000000e-01 
 1.67520607e-05  1.50000000e+00 -7.31035458e-02 -7.31195683e-02  7.41249702e-01  7.50000000e-01 
 1.67521048e-05  1.50000000e+00 -7.33548186e-02 -7.33857301e-02  7.41249481e-01  7.50000000e-01 
 1.67521931e-05  1.50000000e+00 -7.38297058e-02 -7.38892165e-02  7.41249039e-01  7.50000000e-01 
 1.67523697e-05  1.50000000e+00 -7.46761002e-02 -7.47884484e-02  7.41248156e-01  7.50000000e-01 
 1.67527230e-05  1.50000000e+00 -7.60476038e-02 -7.62500795e-02  7.41246390e-01  7.50000000e-01 
 1.67533092e-05  1.50000000e+00 -7.76628135e-02 -7.79703008e-02  7.41243459e-01  7.50000000e-01 
 1.67540391e-05  1.50000000e+00 -7.88498079e-02 -7.91884688e-02  7.41239810e-01  7.50000000e-01 
 1.67550856e-05  1.50000000e+00 -7.92877303e-02 -7.93458632e-02  7.41234577e-01  7.50000000e-01 
 1.67564316e-05  1.50000000e+00 -7.77446395e-02 -7.64868175e-02  7.41227847e-01  7.50000000e-01 
 1.67583810e-05  1.50000000e+00 -7.10434654e-02 -6.49220960e-02  7.41218100e-01  7.50000000e-01 
 1.67610319e-05  1.50000000e+00 -5.31486967e-02 -3.32159703e-02  7.41204845e-01  7.50000000e-01 
 1.67649555e-05  1.50000000e+00 -9.26852015e-03  4.66486059e-02  7.41185228e-01  7.50000000e-01 
 1.67705766e-05  1.50000000e+00  8.18304269e-02  2.12886227e-01  7.41157122e-01  7.50000000e-01 
 1.67760523e-05  1.50000000e+00  1.22355856e-01  4.03877766e-01  7.41129743e-01  7.50000000e-01 
 1.67841439e-05  1.50000000e+00  3.10323611e-03  6.85809690e-01  7.41089286e-01  7.50000000e-01 
 1.67897345e-05  1.50000000e+00  6.79319232e-04  8.82250294e-01  7.41061333e-01  7.50000000e-01 
 1.67960842e-05  1.50000000e+00  3.57305998e-04  1.09492712e+00  7.41029584e-01  7.50000000e-01 
 1.68059867e-05  1.50000000e+00  5.23860799e-05  1.39182844e+00  7.40980071e-01  7.50000000e-01 
 1.68145100e-05  1.50000000e+00  1.02786563e-05  1.49504450e+00  7.40937455e-01  7.50000000e-01 
 1.68145110e-05  1.35000000e+00  4.63035334e-03  1.49958743e+00  7.40937450e-01  7.50000000e-01 
 1.68145130e-05  1.05000000e+00  1.40409811e-02  1.50955532e+00  7.40937440e-01  7.50000000e-01 
 1.68145170e-05  4.50000000e-01  2.98162545e-02  1.49703989e+00  7.40937420e-01  7.50000000e-01 
 1.68145200e-05  6.97675251e-11  3.25425041e-02  1.42837312e+00  7.40937405e-01  7.50000000e-01 
 1.68145206e-05  0.00000000e+00  2.84338376e-02  1.40552467e+00  7.40937402e-01  7.50000000e-01 
 1.68145218e-05  0.00000000e+00  1.93784321e-02  1.35792471e+00  7.40937396e-01  7.50000000e-01 
 1.68145241e-05  0.00000000e+00  5.36569395e-03  1.26276213e+00  7.40937385e-01  7.50000000e-01 
 1.68145284e-05  0.00000000e+00 -9.10206631e-03  1.09113580e+00  7.40937363e-01  7.50000000e-01 
 1.68145371e-05  0.00000000e+00 -2.05534026e-02  7.76918427e-01  7.40937319e-01  7.50000000e-01 
 1.68145523e-05  0.00000000e+00 -2.23683196e-02  3.43392043e-01  7.40937243e-01  7.50000000e-01 
