 time            v(vin)          v(vout_buf)     v(vout_st)     
 2.30900000e-03  1.94635687e+00  3.29999931e+00  3.30000000e+00 
 2.30905590e-03  1.94294966e+00  3.30000026e+00  3.30000000e+00 
 2.30916770e-03  1.93613512e+00  3.30000027e+00  3.30000000e+00 
 2.30939131e-03  1.92250604e+00  3.30000029e+00  3.30000000e+00 
 2.30983851e-03  1.89524787e+00  3.30000031e+00  3.30000000e+00 
 2.31000000e-03  1.88540499e+00  3.30000033e+00  3.30000000e+00 
 2.31007391e-03  1.94007422e+00  3.29999633e+00  3.30000000e+00 
 2.31022173e-03  2.04941304e+00  3.29999821e+00  3.30000000e+00 
 2.31051736e-03  2.26809069e+00  3.29999851e+00  3.30000000e+00 
 2.31100000e-03  2.62509489e+00  3.30000029e+00  3.30000000e+00 
 2.31105913e-03  2.62126239e+00  3.30000001e+00  3.30000000e+00 
 2.31117738e-03  2.61359701e+00  3.30000002e+00  3.30000000e+00 
 2.31141389e-03  2.59826626e+00  3.30000002e+00  3.30000000e+00 
 2.31188690e-03  2.56760475e+00  3.30000003e+00  3.30000000e+00 
 2.31200000e-03  2.56027360e+00  3.30000002e+00  3.30000000e+00 
 2.31209460e-03  2.50438944e+00  3.30000028e+00  3.30000000e+00 
 2.31228381e-03  2.39262089e+00  3.30000062e+00  3.30000000e+00 
 2.31263292e-03  2.18639151e+00  3.30000109e+00  3.30000000e+00 
 2.31300000e-03  1.96954911e+00  3.30000228e+00  3.30000000e+00 
 2.31306982e-03  2.00319970e+00  3.29999819e+00  3.30000000e+00 
 2.31320947e-03  2.07050138e+00  3.29999873e+00  3.30000000e+00 
 2.31348876e-03  2.20510473e+00  3.29999901e+00  3.30000000e+00 
 2.31400000e-03  2.45149713e+00  3.29999976e+00  3.30000000e+00 
 2.31405586e-03  2.43443789e+00  3.30000024e+00  3.30000000e+00 
 2.31416757e-03  2.40031905e+00  3.30000030e+00  3.30000000e+00 
 2.31439101e-03  2.33208137e+00  3.30000036e+00  3.30000000e+00 
 2.31483787e-03  2.19560600e+00  3.30000059e+00  3.30000000e+00 
 2.31500000e-03  2.14609042e+00  3.30000069e+00  3.30000000e+00 
 2.31508937e-03  2.15537931e+00  3.29999977e+00  3.30000000e+00 
 2.31526812e-03  2.17395727e+00  3.29999979e+00  3.30000000e+00 
 2.31562561e-03  2.21111321e+00  3.29999980e+00  3.30000000e+00 
 2.31600000e-03  2.25002555e+00  3.29999984e+00  3.30000000e+00 
 2.31607150e-03  2.20650161e+00  3.30000106e+00  3.30000000e+00 
 2.31621449e-03  2.11945340e+00  3.30000155e+00  3.30000000e+00 
 2.31650049e-03  1.94535697e+00  3.30000244e+00  3.30000000e+00 
 2.31700000e-03  1.64128206e+00  3.28999394e+00  3.30000000e+00 
 2.31705720e-03  1.66661944e+00  3.29941308e+00  3.30000000e+00 
 2.31717160e-03  1.71729469e+00  3.29999987e+00  3.30000000e+00 
 2.31740039e-03  1.81864520e+00  3.29998493e+00  3.30000000e+00 
 2.31763245e-03  1.92144210e+00  3.30000935e+00  3.30000000e+00 
 2.31800000e-03  2.08425814e+00  3.29998763e+00  3.30000000e+00 
 2.31804641e-03  2.07166701e+00  3.30000071e+00  3.30000000e+00 
 2.31813924e-03  2.04648441e+00  3.30000089e+00  3.30000000e+00 
 2.31832488e-03  1.99611922e+00  3.30000092e+00  3.30000000e+00 
 2.31869618e-03  1.89538884e+00  3.30000144e+00  3.30000000e+00 
 2.31900000e-03  1.81296380e+00  3.30000200e+00  3.30000000e+00 
 2.31907426e-03  1.83705400e+00  3.29999753e+00  3.30000000e+00 
 2.31922278e-03  1.88523469e+00  3.29999833e+00  3.30000000e+00 
 2.31951981e-03  1.98159605e+00  3.29999865e+00  3.30000000e+00 
 2.32000000e-03  2.13737310e+00  3.29999940e+00  3.30000000e+00 
 2.32005941e-03  2.12853826e+00  3.30000034e+00  3.30000000e+00 
 2.32017822e-03  2.11086837e+00  3.30000039e+00  3.30000000e+00 
 2.32041585e-03  2.07552859e+00  3.30000040e+00  3.30000000e+00 
 2.32089111e-03  2.00484903e+00  3.30000053e+00  3.30000000e+00 
 2.32100000e-03  1.98865491e+00  3.30000054e+00  3.30000000e+00 
 2.32109505e-03  2.01034136e+00  3.29999918e+00  3.30000000e+00 
 2.32128515e-03  2.05371443e+00  3.29999934e+00  3.30000000e+00 
 2.32166040e-03  2.13932805e+00  3.29999945e+00  3.30000000e+00 
 2.32200000e-03  2.21681021e+00  3.29999961e+00  3.30000000e+00 
 2.32207505e-03  2.22298335e+00  3.29999985e+00  3.30000000e+00 
 2.32222515e-03  2.23532955e+00  3.29999986e+00  3.30000000e+00 
 2.32252534e-03  2.26002195e+00  3.29999987e+00  3.30000000e+00 
 2.32300000e-03  2.29906504e+00  3.29999989e+00  3.30000000e+00 
 2.32306004e-03  2.26582897e+00  3.30000081e+00  3.30000000e+00 
 2.32318012e-03  2.19935654e+00  3.30000110e+00  3.30000000e+00 
 2.32342027e-03  2.06641166e+00  3.30000152e+00  3.30000000e+00 
 2.32390058e-03  1.80052192e+00  3.30000386e+00  3.30000000e+00 
 2.32400000e-03  1.74548634e+00  3.30000684e+00  3.30000000e+00 
 2.32409606e-03  1.73429566e+00  3.29999964e+00  3.30000000e+00 
 2.32428819e-03  1.71191452e+00  3.29999450e+00  3.30000000e+00 
 2.32463002e-03  1.67209360e+00  3.29971511e+00  3.30000000e+00 
 2.32500000e-03  1.62899315e+00  3.26754970e+00  3.30000000e+00 
 2.32503332e-03  1.65912454e+00  3.29846332e+00  3.30000000e+00 
 2.32509995e-03  1.71938778e+00  3.30003272e+00  3.30000000e+00 
 2.32518987e-03  1.80070289e+00  3.29994180e+00  3.30000000e+00 
 2.32529036e-03  1.89157895e+00  3.30004459e+00  3.30000000e+00 
 2.32549133e-03  2.07333105e+00  3.29994938e+00  3.30000000e+00 
 2.32589328e-03  2.43683525e+00  3.30004670e+00  3.30000000e+00 
 2.32600000e-03  2.53335069e+00  3.29995229e+00  3.30000000e+00 
 2.32607688e-03  2.54898172e+00  3.29999989e+00  3.30000000e+00 
 2.32623065e-03  2.58024346e+00  3.29999996e+00  3.30000000e+00 
 2.32650828e-03  2.63668541e+00  3.29999993e+00  3.30000000e+00 
 2.32700000e-03  2.73665268e+00  3.30000002e+00  3.30000000e+00 
 2.32705553e-03  2.68418727e+00  3.30000007e+00  3.30000000e+00 
 2.32716658e-03  2.57925592e+00  3.30000034e+00  3.30000000e+00 
 2.32738868e-03  2.36939322e+00  3.30000094e+00  3.30000000e+00 
 2.32783288e-03  1.94966782e+00  3.30000348e+00  3.30000000e+00 
 2.32800000e-03  1.79175576e+00  3.30000815e+00  3.30000000e+00 
 2.32806826e-03  1.79507537e+00  3.29999940e+00  3.30000000e+00 
 2.32820477e-03  1.80171508e+00  3.29999944e+00  3.30000000e+00 
 2.32847779e-03  1.81499448e+00  3.29999953e+00  3.30000000e+00 
 2.32900000e-03  1.84039358e+00  3.29999961e+00  3.30000000e+00 
 2.32905460e-03  1.83258393e+00  3.30000093e+00  3.30000000e+00 
 2.32916381e-03  1.81696453e+00  3.30000111e+00  3.30000000e+00 
 2.32938223e-03  1.78572574e+00  3.30000108e+00  3.30000000e+00 
 2.32981907e-03  1.72324816e+00  3.29999852e+00  3.30000000e+00 
 2.33000000e-03  1.69737190e+00  3.29998071e+00  3.30000000e+00 
 2.33008737e-03  1.73974076e+00  3.29998976e+00  3.30000000e+00 
 2.33026210e-03  1.82447878e+00  3.29999858e+00  3.30000000e+00 
 2.33055210e-03  1.96511208e+00  3.29999606e+00  3.30000000e+00 
 2.33100000e-03  2.18232079e+00  3.30000109e+00  3.30000000e+00 
 2.33105800e-03  2.21371475e+00  3.29999896e+00  3.30000000e+00 
 2.33117400e-03  2.27650269e+00  3.29999924e+00  3.30000000e+00 
 2.33140599e-03  2.40207858e+00  3.29999945e+00  3.30000000e+00 
 2.33186999e-03  2.65323034e+00  3.29999999e+00  3.30000000e+00 
 2.33200000e-03  2.72360355e+00  3.29999989e+00  3.30000000e+00 
 2.33209280e-03  2.70531591e+00  3.30000001e+00  3.30000000e+00 
 2.33227840e-03  2.66874028e+00  3.30000003e+00  3.30000000e+00 
 2.33263664e-03  2.59814066e+00  3.30000005e+00  3.30000000e+00 
 2.33300000e-03  2.52653408e+00  3.30000010e+00  3.30000000e+00 
 2.33307165e-03  2.49973165e+00  3.30000020e+00  3.30000000e+00 
 2.33321495e-03  2.44612671e+00  3.30000030e+00  3.30000000e+00 
 2.33350155e-03  2.33891683e+00  3.30000043e+00  3.30000000e+00 
 2.33400000e-03  2.15245614e+00  3.30000082e+00  3.30000000e+00 
 2.33405732e-03  2.14445401e+00  3.30000032e+00  3.30000000e+00 
 2.33417196e-03  2.12844986e+00  3.30000033e+00  3.30000000e+00 
 2.33440124e-03  2.09644157e+00  3.30000036e+00  3.30000000e+00 
 2.33485979e-03  2.03242499e+00  3.30000045e+00  3.30000000e+00 
 2.33500000e-03  2.01285145e+00  3.30000048e+00  3.30000000e+00 
 2.33509171e-03  2.04475543e+00  3.29999887e+00  3.30000000e+00 
 2.33527513e-03  2.10856364e+00  3.29999918e+00  3.30000000e+00 
 2.33564198e-03  2.23618005e+00  3.29999936e+00  3.30000000e+00 
 2.33600000e-03  2.36072686e+00  3.29999967e+00  3.30000000e+00 
 2.33607337e-03  2.33644452e+00  3.30000038e+00  3.30000000e+00 
 2.33622011e-03  2.28787952e+00  3.30000049e+00  3.30000000e+00 
 2.33651358e-03  2.19074952e+00  3.30000063e+00  3.30000000e+00 
 2.33700000e-03  2.02976302e+00  3.30000106e+00  3.30000000e+00 
 2.33705869e-03  2.07398737e+00  3.29999774e+00  3.30000000e+00 
 2.33717609e-03  2.16243657e+00  3.29999854e+00  3.30000000e+00 
 2.33741087e-03  2.33933499e+00  3.29999899e+00  3.30000000e+00 
 2.33788043e-03  2.69313182e+00  3.30000015e+00  3.30000000e+00 
 2.33800000e-03  2.78322473e+00  3.29999977e+00  3.30000000e+00 
 2.33806390e-03  2.75058777e+00  3.30000001e+00  3.30000000e+00 
 2.33819171e-03  2.68531326e+00  3.30000006e+00  3.30000000e+00 
 2.33844733e-03  2.55476424e+00  3.30000020e+00  3.30000000e+00 
 2.33895856e-03  2.29366621e+00  3.30000069e+00  3.30000000e+00 
 2.33900000e-03  2.27249956e+00  3.30000080e+00  3.30000000e+00 
 2.33908289e-03  2.23533476e+00  3.30000072e+00  3.30000000e+00 
 2.33924867e-03  2.16100519e+00  3.30000100e+00  3.30000000e+00 
 2.33958022e-03  2.01234605e+00  3.30000145e+00  3.30000000e+00 
 2.34000000e-03  1.82412912e+00  3.30000304e+00  3.30000000e+00 
 2.34006631e-03  1.82918521e+00  3.29999936e+00  3.30000000e+00 
 2.34019893e-03  1.83929762e+00  3.29999944e+00  3.30000000e+00 
 2.34046418e-03  1.85952245e+00  3.29999947e+00  3.30000000e+00 
 2.34099466e-03  1.89997211e+00  3.29999961e+00  3.30000000e+00 
 2.34100000e-03  1.90037907e+00  3.29999959e+00  3.30000000e+00 
 2.34101067e-03  1.90655605e+00  3.29999699e+00  3.29999999e+00 
 2.34103202e-03  1.91891024e+00  3.29999729e+00  3.30000001e+00 
 2.34107472e-03  1.94361863e+00  3.29999737e+00  3.29999999e+00 
 2.34116011e-03  1.99303540e+00  3.29999798e+00  3.30000001e+00 
 2.34133090e-03  2.09186896e+00  3.29999839e+00  3.29999999e+00 
 2.34167247e-03  2.28953606e+00  3.29999930e+00  3.30000001e+00 
 2.34200000e-03  2.47907344e+00  3.29999952e+00  3.29999999e+00 
 2.34206831e-03  2.46554554e+00  3.30000013e+00  3.30000000e+00 
 2.34220494e-03  2.43848938e+00  3.30000016e+00  3.30000000e+00 
 2.34247820e-03  2.38437705e+00  3.30000019e+00  3.30000000e+00 
 2.34300000e-03  2.28104809e+00  3.30000029e+00  3.30000000e+00 
 2.34305465e-03  2.25322349e+00  3.30000078e+00  3.30000000e+00 
 2.34316396e-03  2.19757414e+00  3.30000101e+00  3.30000000e+00 
 2.34338256e-03  2.08627544e+00  3.30000132e+00  3.30000000e+00 
 2.34381978e-03  1.86367803e+00  3.30000282e+00  3.30000000e+00 
 2.34400000e-03  1.77192239e+00  3.30000501e+00  3.30000000e+00 
 2.34406293e-03  1.80559661e+00  3.29999483e+00  3.30000000e+00 
 2.34418879e-03  1.87294554e+00  3.29999745e+00  3.30000000e+00 
 2.34444051e-03  2.00764340e+00  3.29999769e+00  3.30000000e+00 
 2.34494395e-03  2.27703912e+00  3.29999977e+00  3.30000000e+00 
 2.34500000e-03  2.30703039e+00  3.29999871e+00  3.30000000e+00 
 2.34510000e-03  2.34148875e+00  3.29999956e+00  3.30000000e+00 
 2.34530000e-03  2.41040536e+00  3.29999972e+00  3.30000000e+00 
 2.34570000e-03  2.54823860e+00  3.29999983e+00  3.30000000e+00 
 2.34600000e-03  2.65161353e+00  3.29999997e+00  3.30000000e+00 
 2.34608000e-03  2.63751823e+00  3.30000003e+00  3.30000000e+00 
 2.34624000e-03  2.60932738e+00  3.30000005e+00  3.30000000e+00 
 2.34656000e-03  2.55294569e+00  3.30000007e+00  3.30000000e+00 
 2.34700000e-03  2.47542086e+00  3.30000012e+00  3.30000000e+00 
 2.34706400e-03  2.49195998e+00  3.29999984e+00  3.30000000e+00 
 2.34719200e-03  2.52503843e+00  3.29999988e+00  3.30000000e+00 
 2.34744800e-03  2.59119532e+00  3.29999991e+00  3.30000000e+00 
 2.34796000e-03  2.72350912e+00  3.30000000e+00  3.30000000e+00 
 2.34800000e-03  2.73384613e+00  3.29999997e+00  3.30000000e+00 
 2.34803203e-03  2.69477019e+00  3.30000009e+00  3.30000000e+00 
 2.34809610e-03  2.61661761e+00  3.30000032e+00  3.30000000e+00 
 2.34822423e-03  2.46031245e+00  3.30000082e+00  3.30000000e+00 
 2.34848048e-03  2.14770213e+00  3.30000261e+00  3.30000000e+00 
 2.34882347e-03  1.72929443e+00  3.30000873e+00  3.30000000e+00 
 2.34900000e-03  1.51394402e+00  9.77119775e-04  3.30000000e+00 
 2.34900584e-03  1.51708378e+00  3.25324050e-04  3.29999995e+00 
 2.34901751e-03  1.52336413e+00  5.42124689e-04  3.30000005e+00 
 2.34904085e-03  1.53592482e+00  1.62245854e-03  3.29999995e+00 
 2.34908754e-03  1.56104622e+00  1.28845269e-02  3.30000004e+00 
 2.34914999e-03  1.59464731e+00  3.00991006e-01  3.29999996e+00 
 2.34923357e-03  1.63962148e+00  3.28917180e+00  3.30000004e+00 
 2.34928562e-03  1.66762892e+00  3.30058151e+00  3.29999996e+00 
 2.34933275e-03  1.69298315e+00  3.29890996e+00  3.30000004e+00 
 2.34939713e-03  1.72762692e+00  3.30100345e+00  3.29999996e+00 
 2.34952590e-03  1.79691444e+00  3.29900678e+00  3.30000004e+00 
 2.34978344e-03  1.93548949e+00  3.30095906e+00  3.29999996e+00 
 2.35000000e-03  2.05201092e+00  3.29904909e+00  3.30000004e+00 
 2.35004365e-03  2.06068287e+00  3.29999992e+00  3.30000000e+00 
 2.35013094e-03  2.07802663e+00  3.29999994e+00  3.30000000e+00 
 2.35030552e-03  2.11271414e+00  3.29999901e+00  3.30000000e+00 
 2.35065469e-03  2.18208915e+00  3.30000009e+00  3.30000000e+00 
 2.35100000e-03  2.25069810e+00  3.29999919e+00  3.30000000e+00 
 2.35106983e-03  2.23840744e+00  3.30000029e+00  3.30000000e+00 
 2.35120950e-03  2.21382594e+00  3.30000033e+00  3.30000000e+00 
 2.35148883e-03  2.16466294e+00  3.30000037e+00  3.30000000e+00 
 2.35200000e-03  2.07469726e+00  3.30000050e+00  3.30000000e+00 
 2.35205587e-03  2.08563731e+00  3.29999945e+00  3.30000000e+00 
 2.35216760e-03  2.10751761e+00  3.29999953e+00  3.30000000e+00 
 2.35239107e-03  2.15127819e+00  3.29999954e+00  3.30000000e+00 
 2.35283800e-03  2.23879937e+00  3.29999970e+00  3.30000000e+00 
 2.35300000e-03  2.27052289e+00  3.29999968e+00  3.30000000e+00 
 2.35308939e-03  2.25230709e+00  3.30000032e+00  3.30000000e+00 
 2.35326816e-03  2.21587531e+00  3.30000038e+00  3.30000000e+00 
 2.35362571e-03  2.14301175e+00  3.30000045e+00  3.30000000e+00 
 2.35400000e-03  2.06673572e+00  3.30000059e+00  3.30000000e+00 
 2.35407151e-03  2.07420999e+00  3.29999970e+00  3.30000000e+00 
 2.35421453e-03  2.08915869e+00  3.29999973e+00  3.30000000e+00 
 2.35450057e-03  2.11905608e+00  3.29999973e+00  3.30000000e+00 
 2.35500000e-03  2.17125818e+00  3.29999979e+00  3.30000000e+00 
 2.35505721e-03  2.17490115e+00  3.29999987e+00  3.30000000e+00 
 2.35517162e-03  2.18218707e+00  3.29999987e+00  3.30000000e+00 
 2.35540045e-03  2.19675892e+00  3.29999988e+00  3.30000000e+00 
 2.35585811e-03  2.22590262e+00  3.29999989e+00  3.30000000e+00 
 2.35600000e-03  2.23493793e+00  3.29999989e+00  3.30000000e+00 
 2.35609153e-03  2.27064351e+00  3.29999937e+00  3.30000000e+00 
 2.35627460e-03  2.34205484e+00  3.29999957e+00  3.30000000e+00 
 2.35664072e-03  2.48487750e+00  3.29999973e+00  3.30000000e+00 
 2.35700000e-03  2.62502692e+00  3.29999995e+00  3.30000000e+00 
 2.35707323e-03  2.57102660e+00  3.30000022e+00  3.30000000e+00 
 2.35721968e-03  2.46302543e+00  3.30000056e+00  3.30000000e+00 
 2.35751258e-03  2.24702308e+00  3.30000113e+00  3.30000000e+00 
 2.35800000e-03  1.88757282e+00  3.30000346e+00  3.30000000e+00 
 2.35805858e-03  1.86955003e+00  3.30000175e+00  3.30000000e+00 
 2.35817574e-03  1.83350464e+00  3.30000220e+00  3.30000000e+00 
 2.35841006e-03  1.76141386e+00  3.30000278e+00  3.30000000e+00 
 2.35887871e-03  1.61723230e+00  3.20203715e+00  3.30000000e+00 
 2.35900000e-03  1.57991600e+00  7.18724362e-02  3.30000000e+00 
 2.35900174e-03  1.58150906e+00  7.54266764e-02  3.29999990e+00 
 2.35900522e-03  1.58469576e+00  9.65757535e-02  3.30000007e+00 
 2.35901219e-03  1.59106917e+00  1.86989803e-01  3.29999994e+00 
 2.35902199e-03  1.60003991e+00  9.32791811e-01  3.30000005e+00 
 2.35903257e-03  1.60971946e+00  3.04742693e+00  3.29999996e+00 
 2.35904029e-03  1.61677764e+00  3.19753407e+00  3.30000003e+00 
 2.35904812e-03  1.62394622e+00  3.23837124e+00  3.29999998e+00 
 2.35905819e-03  1.63315945e+00  3.28084753e+00  3.30000002e+00 
 2.35907799e-03  1.65127447e+00  3.29277470e+00  3.29999998e+00 
 2.35911758e-03  1.68750449e+00  3.30326391e+00  3.30000001e+00 
 2.35916420e-03  1.73016083e+00  3.29673714e+00  3.29999999e+00 
 2.35925743e-03  1.81547351e+00  3.30313652e+00  3.30000001e+00 
 2.35940624e-03  1.95163457e+00  3.29692459e+00  3.29999999e+00 
 2.35970385e-03  2.22395669e+00  3.30299621e+00  3.30000001e+00 
 2.36000000e-03  2.49493695e+00  3.29702544e+00  3.29999999e+00 
 2.36004663e-03  2.49820437e+00  3.30000082e+00  3.30000000e+00 
 2.36013988e-03  2.50473881e+00  3.30000120e+00  3.30000000e+00 
 2.36032639e-03  2.51780770e+00  3.29999872e+00  3.30000000e+00 
 2.36069941e-03  2.54394547e+00  3.30000121e+00  3.30000000e+00 
 2.36100000e-03  2.56500796e+00  3.29999873e+00  3.30000000e+00 
 2.36107460e-03  2.54116894e+00  3.30000013e+00  3.30000000e+00 
 2.36122381e-03  2.49349071e+00  3.30000020e+00  3.30000000e+00 
 2.36152223e-03  2.39813425e+00  3.30000029e+00  3.30000000e+00 
 2.36200000e-03  2.24546546e+00  3.30000053e+00  3.30000000e+00 
 2.36205968e-03  2.20960317e+00  3.30000106e+00  3.30000000e+00 
 2.36217905e-03  2.13787844e+00  3.30000144e+00  3.30000000e+00 
 2.36241778e-03  1.99442900e+00  3.30000206e+00  3.30000000e+00 
 2.36289525e-03  1.70753011e+00  3.29999711e+00  3.30000000e+00 
 2.36300000e-03  1.64458585e+00  3.29317463e+00  3.30000000e+00 
 2.36301270e-03  1.65701545e+00  3.29808573e+00  3.29999998e+00 
 2.36303810e-03  1.68187539e+00  3.29988694e+00  3.30000002e+00 
 2.36308891e-03  1.73159526e+00  3.29996973e+00  3.29999998e+00 
 2.36319051e-03  1.83103501e+00  3.30000681e+00  3.30000002e+00 
 2.36333465e-03  1.97210478e+00  3.29998299e+00  3.29999998e+00 
 2.36362244e-03  2.25375376e+00  3.30001162e+00  3.30000002e+00 
 2.36400000e-03  2.62326259e+00  3.29998686e+00  3.29999998e+00 
 2.36405027e-03  2.62781929e+00  3.29999997e+00  3.30000000e+00 
 2.36415082e-03  2.63693228e+00  3.29999999e+00  3.30000000e+00 
 2.36435191e-03  2.65515826e+00  3.29999998e+00  3.30000000e+00 
 2.36475410e-03  2.69161022e+00  3.30000000e+00  3.30000000e+00 
 2.36500000e-03  2.71389716e+00  3.29999998e+00  3.30000000e+00 
 2.36508044e-03  2.67716517e+00  3.30000004e+00  3.30000000e+00 
 2.36524131e-03  2.60370093e+00  3.30000014e+00  3.30000000e+00 
 2.36556306e-03  2.45677244e+00  3.30000031e+00  3.30000000e+00 
 2.36600000e-03  2.25724249e+00  3.30000072e+00  3.30000000e+00 
 2.36606435e-03  2.24731383e+00  3.30000025e+00  3.30000000e+00 
 2.36619305e-03  2.22745666e+00  3.30000028e+00  3.30000000e+00 
 2.36645045e-03  2.18774231e+00  3.30000030e+00  3.30000000e+00 
 2.36696525e-03  2.10831362e+00  3.30000039e+00  3.30000000e+00 
 2.36700000e-03  2.10295182e+00  3.30000039e+00  3.30000000e+00 
 2.36706950e-03  2.11192644e+00  3.29999967e+00  3.30000000e+00 
 2.36720851e-03  2.12987582e+00  3.29999970e+00  3.30000000e+00 
 2.36748652e-03  2.16577457e+00  3.29999971e+00  3.30000000e+00 
 2.36800000e-03  2.23207919e+00  3.29999979e+00  3.30000000e+00 
 2.36805560e-03  2.20517614e+00  3.30000087e+00  3.30000000e+00 
 2.36816681e-03  2.15136974e+00  3.30000111e+00  3.30000000e+00 
 2.36838921e-03  2.04375694e+00  3.30000144e+00  3.30000000e+00 
 2.36883403e-03  1.82853135e+00  3.30000311e+00  3.30000000e+00 
 2.36900000e-03  1.74822668e+00  3.30000527e+00  3.30000000e+00 
 2.36906394e-03  1.77911933e+00  3.29999420e+00  3.30000000e+00 
 2.36919184e-03  1.84090510e+00  3.29999735e+00  3.30000000e+00 
 2.36944762e-03  1.96447664e+00  3.29999752e+00  3.30000000e+00 
 2.36995918e-03  2.21161971e+00  3.29999976e+00  3.30000000e+00 
 2.37000000e-03  2.23134165e+00  3.29999851e+00  3.30000000e+00 
 2.37003691e-03  2.21807846e+00  3.30000063e+00  3.30000000e+00 
 2.37011074e-03  2.19155169e+00  3.30000072e+00  3.30000000e+00 
 2.37025840e-03  2.13849814e+00  3.30000081e+00  3.30000000e+00 
 2.37055371e-03  2.03239105e+00  3.30000115e+00  3.30000000e+00 
 2.37100000e-03  1.87203465e+00  3.30000196e+00  3.30000000e+00 
 2.37105906e-03  1.86338519e+00  3.30000084e+00  3.30000000e+00 
 2.37117719e-03  1.84608638e+00  3.30000099e+00  3.30000000e+00 
 2.37141343e-03  1.81148876e+00  3.30000103e+00  3.30000000e+00 
 2.37188593e-03  1.74229352e+00  3.30000061e+00  3.30000000e+00 
 2.37200000e-03  1.72558851e+00  3.29999914e+00  3.30000000e+00 
 2.37209450e-03  1.71797653e+00  3.29999611e+00  3.30000000e+00 
 2.37228350e-03  1.70275261e+00  3.29998661e+00  3.30000000e+00 
 2.37266149e-03  1.67230476e+00  3.29972055e+00  3.30000000e+00 
 2.37300000e-03  1.64503801e+00  3.29316351e+00  3.30000000e+00 
 2.37307560e-03  1.64611125e+00  3.29386715e+00  3.30000000e+00 
 2.37322680e-03  1.64825779e+00  3.29512950e+00  3.30000000e+00 
 2.37352920e-03  1.65255086e+00  3.29698161e+00  3.30000000e+00 
 2.37400000e-03  1.65923476e+00  3.29862935e+00  3.30000000e+00 
 2.37406048e-03  1.64614777e+00  3.29403053e+00  3.30000000e+00 
 2.37418144e-03  1.61997368e+00  3.22469642e+00  3.30000000e+00 
 2.37429987e-03  1.59434580e+00  3.31972349e-01  3.30000000e+00 
 2.37438529e-03  1.57586206e+00  4.53892615e-02  3.30000000e+00 
 2.37446560e-03  1.55848489e+00  1.15148046e-02  3.30000000e+00 
 2.37457393e-03  1.53504379e+00  9.10907906e-04  3.30000000e+00 
 2.37475167e-03  1.49658163e+00  6.45633925e-04  3.30000000e+00 
 2.37500000e-03  1.44284683e+00 -5.56393980e-04  3.30000000e+00 
 2.37502631e-03  1.46001429e+00  3.09511673e-06  3.29999999e+00 
 2.37507892e-03  1.49434962e+00  5.01731558e-05  3.30000001e+00 
 2.37518415e-03  1.56302027e+00  1.52169425e-02  3.29999999e+00 
 2.37528664e-03  1.62990714e+00  3.26546003e+00  3.30000001e+00 
 2.37535879e-03  1.67698971e+00  3.30096799e+00  3.29999999e+00 
 2.37542587e-03  1.72076958e+00  3.29888496e+00  3.30000001e+00 
 2.37551091e-03  1.77626675e+00  3.30106370e+00  3.29999999e+00 
 2.37568100e-03  1.88726111e+00  3.29895296e+00  3.30000000e+00 
 2.37600000e-03  2.09544053e+00  3.30101617e+00  3.29999999e+00 
 2.37603402e-03  2.10374977e+00  3.29999982e+00  3.30000000e+00 
 2.37610205e-03  2.12036805e+00  3.29999869e+00  3.30000000e+00 
 2.37623811e-03  2.15360462e+00  3.30000017e+00  3.30000000e+00 
 2.37651025e-03  2.22007777e+00  3.29999885e+00  3.30000000e+00 
 2.37700000e-03  2.33970963e+00  3.30000042e+00  3.30000000e+00 
 2.37705443e-03  2.35158701e+00  3.29999975e+00  3.30000000e+00 
 2.37716328e-03  2.37534175e+00  3.29999978e+00  3.30000000e+00 
 2.37738098e-03  2.42285122e+00  3.29999981e+00  3.30000000e+00 
 2.37781639e-03  2.51787018e+00  3.29999989e+00  3.30000000e+00 
 2.37800000e-03  2.55793861e+00  3.29999991e+00  3.30000000e+00 
 2.37808708e-03  2.53602696e+00  3.30000011e+00  3.30000000e+00 
 2.37826125e-03  2.49220344e+00  3.30000016e+00  3.30000000e+00 
 2.37860957e-03  2.40455640e+00  3.30000022e+00  3.30000000e+00 
 2.37900000e-03  2.30631624e+00  3.30000035e+00  3.30000000e+00 
 2.37906967e-03  2.31575862e+00  3.29999982e+00  3.30000000e+00 
 2.37920900e-03  2.33464356e+00  3.29999984e+00  3.30000000e+00 
 2.37948766e-03  2.37241343e+00  3.29999985e+00  3.30000000e+00 
 2.38000000e-03  2.44185623e+00  3.29999990e+00  3.30000000e+00 
 2.38005573e-03  2.40740410e+00  3.30000052e+00  3.30000000e+00 
 2.38016720e-03  2.33849950e+00  3.30000078e+00  3.30000000e+00 
 2.38039013e-03  2.20069028e+00  3.30000112e+00  3.30000000e+00 
 2.38083599e-03  1.92507184e+00  3.30000265e+00  3.30000000e+00 
 2.38100000e-03  1.82368279e+00  3.30000464e+00  3.30000000e+00 
 2.38108917e-03  1.80219873e+00  3.30000183e+00  3.30000000e+00 
 2.38126752e-03  1.75923078e+00  3.30000230e+00  3.30000000e+00 
 2.38162420e-03  1.67329488e+00  3.29976514e+00  3.30000000e+00 
 2.38196096e-03  1.59215965e+00  2.40905084e-01  3.30000000e+00 
 2.38200000e-03  1.58275494e+00  8.81973604e-02  3.30000000e+00 
 2.38200098e-03  1.58377173e+00  9.24434372e-02  3.29999984e+00 
 2.38200295e-03  1.58580590e+00  1.07359018e-01  3.30000008e+00 
